user_id,place_id,rating,food_rating,service_rating,high_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,age,age_group,bmi,bmi_group,segment,segment_label,name,city,state,alcohol,alcohol_clean,smoking_area,dress_code,accessibility,price,price_value,rambience,franchise,area,other_services,concept_family,cuisine_match,payment_match,budget_value,price_at_or_below_budget,budget_price_fit
U1077,135085,2,2,2,1,22.156469,-100.98554,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,25,25-34,22.229061933586404,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1085,135076,2,2,2,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,Restaurante Pueblo Bonito,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,NA,NA,NA
U1085,135081,2,2,2,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,El Club,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1109,135028,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,La Virreina,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1109,132856,1,1,1,0,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Unicols Pizza,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | Wine or beer | Familiar,0,1,1,1,matches stated budget
U1085,135042,0,0,0,0,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,Restaurant Oriental Express,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1085,135059,2,2,1,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,Restaurant Bar Hacienda los Martinez,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,NA,NA,NA
U1109,132825,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,puesto de tacos,s.l.p.,s.l.p.,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,1,1,1,1,matches stated budget
U1085,132872,0,2,2,0,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,Pizzeria Julios,s.l.p,mexico,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1085,135055,2,2,2,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,la Cochinita Pibil Restaurante Yucateco,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,1,1,NA,NA,NA
U1109,135032,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1085,132825,2,2,2,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,puesto de tacos,s.l.p.,s.l.p.,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,1,1,NA,NA,NA
U1109,135063,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Restaurante Alhondiga,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1109,135042,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Restaurant Oriental Express,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1109,135058,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1109,135085,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1109,135038,2,2,2,1,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Restaurant la Chalita,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1109,132872,1,1,1,0,22.303308,-101.05468,FALSE,abstemious,formal,solitary,public,single,independent,1989,eco-friendly,thrifty-protector,Catholic,student,blue,57,low,1.72,23,18-24,19.2671714440238,healthy,3,S3: Tech-focused students,Pizzeria Julios,s.l.p,mexico,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1078,135081,1,1,1,0,22.172109,-100.963199,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,29,25-34,24.158817968558527,healthy,2,S2: Mobile social students,El Club,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1078,135060,2,2,2,1,22.172109,-100.963199,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,29,25-34,24.158817968558527,healthy,2,S2: Mobile social students,Restaurante Marisco Sam,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1078,135106,2,2,2,1,22.172109,-100.963199,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,29,25-34,24.158817968558527,healthy,2,S2: Mobile social students,El Rincón de San Francisco,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,only at bar,informal,partially,medium,2,familiar,FALSE,open,none,Medium | price | Wine or beer | Familiar,1,1,2,1,matches stated budget
U1078,135041,2,1,2,1,22.172109,-100.963199,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,29,25-34,24.158817968558527,healthy,2,S2: Mobile social students,Luna Cafe,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1078,132834,0,2,1,0,22.172109,-100.963199,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,29,25-34,24.158817968558527,healthy,2,S2: Mobile social students,Gorditas Doa Gloria,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,casual,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1078,135052,2,2,2,1,22.172109,-100.963199,TRUE,social drinker,informal,solitary,car owner,single,independent,1983,variety,hard-worker,Catholic,professional,blue,69,medium,1.69,29,25-34,24.158817968558527,healthy,2,S2: Mobile social students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,2,0,above stated budget
U1019,135079,0,0,0,0,22.153385,-100.975294,FALSE,casual drinker,no preference,family,public,single,independent,1989,variety,thrifty-protector,Catholic,student,purple,59,medium,1.6,23,18-24,23.046874999999996,healthy,1,S1: Quieter mixed students,Koye Sushi,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1102,132846,2,2,2,1,22.137131,-100.941151,FALSE,social drinker,no preference,friends,on foot,single,independent,1989,eco-friendly,conformist,none,student,black,90,low,1.78,23,18-24,28.40550435551067,overweight,2,S2: Mobile social students,el lechon potosino,san luis potosi,slp,No_Alcohol_Served,No alcohol,permitted,casual,no_accessibility,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,0,1,1,1,matches stated budget
U1098,132885,1,1,0,0,22.182571,-100.963232,FALSE,social drinker,formal,family,public,single,independent,1991,none,thrifty-protector,Catholic,student,green,68,medium,1.76,21,18-24,21.952479338842977,healthy,3,S3: Tech-focused students,Hamburguesas saul,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1098,135060,2,1,2,1,22.182571,-100.963232,FALSE,social drinker,formal,family,public,single,independent,1991,none,thrifty-protector,Catholic,student,green,68,medium,1.76,21,18-24,21.952479338842977,healthy,3,S3: Tech-focused students,Restaurante Marisco Sam,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1098,132856,1,2,1,0,22.182571,-100.963232,FALSE,social drinker,formal,family,public,single,independent,1991,none,thrifty-protector,Catholic,student,green,68,medium,1.76,21,18-24,21.952479338842977,healthy,3,S3: Tech-focused students,Unicols Pizza,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | Wine or beer | Familiar,0,1,2,1,below stated budget
U1046,135026,1,0,2,0,22.144415,-100.933097,FALSE,social drinker,no preference,friends,car owner,single,independent,1990,retro,hard-worker,Catholic,student,black,82,medium,1.84,22,18-24,24.22022684310019,healthy,2,S2: Mobile social students,la Cantina,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,1,0,2,0,above stated budget
U1122,135066,2,1,1,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Restaurante Guerra,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,0,NA,NA,NA
U1122,135065,2,2,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,El angel Restaurante,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,0,NA,NA,NA
U1122,132872,2,2,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Pizzeria Julios,s.l.p,mexico,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,135058,2,0,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,132834,2,1,1,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Gorditas Doa Gloria,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,casual,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,132754,2,1,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Cabana Huasteca,San Luis Potosi,S.L.P.,No_Alcohol_Served,No alcohol,none,informal,partially,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,135079,2,2,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Koye Sushi,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,135038,2,2,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Restaurant la Chalita,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,135085,2,2,1,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,135030,2,1,1,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Preambulo Wifi Zone Cafe,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,quiet,FALSE,closed,Internet,Medium | price | No alcohol | Quiet,0,0,NA,NA,NA
U1122,135064,1,1,1,0,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,Restaurante El Chivero S.A. de C.V.,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,0,NA,NA,NA
U1122,135053,2,2,2,1,22.169601,-100.991821,NA,abstemious,NA,NA,NA,NA,NA,1930,none,hard-worker,none,NA,yellow,40,NA,1.2,82,45+,27.77777777777778,overweight,1,S1: Quieter mixed students,La Fontana Pizza Restaurante and Cafe,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,0,NA,NA,NA
U1138,132921,2,2,1,1,22.152884,-100.939663,FALSE,social drinker,formal,friends,public,single,independent,1991,variety,thrifty-protector,none,student,blue,54,medium,1.55,21,18-24,22.476586888657646,healthy,3,S3: Tech-focused students,crudalia,NA,NA,Wine-Beer,Wine or beer,section,casual,completely,low,1,quiet,FALSE,open,none,Low | price | Wine or beer | Quiet,0,1,2,1,below stated budget
U1138,132922,2,2,2,1,22.152884,-100.939663,FALSE,social drinker,formal,friends,public,single,independent,1991,variety,thrifty-protector,none,student,blue,54,medium,1.55,21,18-24,22.476586888657646,healthy,3,S3: Tech-focused students,cafe punta del cielo,NA,NA,No_Alcohol_Served,No alcohol,permitted,formal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
